hotelid,hotelname,hotelstars,lat,lon,address
207,Metropolitan Playa Hotel,5.0,39.5229171,2.7464825,"Carrer de la Mar d'Aral, 6, Platja de Palma, 07610 Palma, Illes Balears, Spain"
208,whala!fun,4.0,39.5002358,2.7525301,"Carrer Terral, 23, 07600 El Arenal, Illes Balears, Spain"
209,Hotel Negresco,4.0,39.5258141,2.7349806,"Carrer de Neopàtria, 2, Platja de Palma, 07610 Palma, Illes Balears, Spain"
210,Universal Hotel Neptuno,4.0,39.5146047,2.7474205,"Carrer del Llaüt, 34, Platja de Palma, 07600 Mallorca, Illes Balears, Spain"
211,Niagara,4.0,39.6952629,3.0175712,"Majorca, Balearic Islands, Spain"
212,Hotel Oleander,3.0,39.5258758,2.7379347,"Carrer d'Acaia, 12, Platja de Palma, 07610 Palma, Illes Balears, Spain"
213,MLL Mediterranean Bay,4.0,39.4989549,2.7534209,"Carrer Sant Bartomeu, 18, 07600 Llucmajor, Illes Balears, Spain"
214,Grupotel Orient,4.0,39.5144844,2.7533507,"Carrer Duna, 3, Platja de Palma, 07600 Palma, Illes Balears, Spain"
215,Pabisa Orlando  ,3.0,39.5179888,2.7468334,"Carrer de les Canyes, 15, Platja de Palma, 07610 Palma, Illes Balears, Spain"
216,JS Palma Stay,4.0,39.5359023,2.7123899,"Carrer dels Pins, 26, Platja de Palma, 07610 Palma, Illes Balears, Spain"
217,Paradiso Garden Hotel,4.0,39.5125298,2.7509204,"Carrer de la Perla, 28, Platja de Palma, 07600 Playa de Palma, Illes Balears, Spain"
218,allsun Hotel Pil·larí Playa,5.0,39.5263981,2.7345576,"Carrer de Marbella, 24, Platja de Palma, 07610 Palma, Illes Balears, Spain"
219,Hotel Playa Golf,4.0,39.515908,2.7460574,"Carrer del Llaüt, 26, Platja de Palma, 07610 Palma, Illes Balears, Spain"
220,Planet One Hotel,3.0,39.5079111,2.7517889,"Carrer de Trasimè, 26, Platja de Palma, 07600 El Arenal, Illes Balears, Spain"
221,HSM Reina del Mar,3.0,39.50102630000001,2.75439,"Carrer Balears, s/n 07600, 07600 El Arenal, Illes Balears, Spain"
222,HSM Son Veri,3.0,39.4986667,2.7544139,"Av. Europa, 3, 07600 El Arenal, Illes Balears, Spain"
223,Pabisa Bali Tower,4.0,39.5182443,2.7489463,"Avinguda de Fra Joan Llabrés, 10, Platja de Palma, 07600 Palma, Illes Balears, Spain"
224,Hotel Riu Bravo,4.0,39.5160134,2.7473342,"Palma, Mallorca, Islas Baleares Islas Baleares ES, Misión de San Diego, 4, Playa de Palma, 07610 Playa de, Illes Balears, Spain"
225,Hotel BG Caballero,4.0,39.5275444,2.7363023,"Carrer de Neopàtria, 3, Platja de Palma, 07610 Palma, Illes Balears, Spain"
226,Hotel Pabisa Chico,4.0,39.520146,2.7478455,"Camí de Las Maravillas s/n, Playa de Palma, 07610 Playa de Palma, Illes Balears, Spain"
227,Hotel Riu Concordia,4.0,39.5179747,2.7455276,"Camí de les Meravelles, 8, Platja de Palma, 07610 Playa de Palma - Mallorca, Illes Balears, Spain"
228,Hotel Riu Festival,4.0,39.5192734,2.7465663,"Camí de les Meravelles, 7, Platja de Palma, 07610 Palma, Illes Balears, Spain"
229,Obelisco,4.0,39.5186176,2.746672,"Camí de les Meravelles, 10, Platja de Palma, 07610 Palma, Illes Balears, Spain"
230,Hotel Riu Playa Park,3.0,39.51873519999999,2.7483829,"Carrer del Pare Bartomeu Salvà, 15, Platja de Palma, 07610 Palma, Illes Balears, Spain"
231,Hotel Riu San Francisco,4.0,39.5169064,2.7452905,"Carrer del Llaüt, 24, Platja de Palma, 07610 Playa de Palma, Illes Balears, Spain"
232,Pabisa Sofia,5.0,39.5197813,2.7460342,"Carrer de Sant Ramon Nonat, 14, Platja de Palma, 07610 Palma, Illes Balears, Spain"
233,Riutort,3.0,39.5079258,2.7536299,"Calle Bartolomé Calafell, 13, Platja de Palma, 07600 El Arenal, Illes Balears, Spain"
234,allsun Hotel Riviera Playa,4.0,39.5257517,2.7356715,"Carrer de Marbella, 26, Platja de Palma, 07610 Palma, Illes Balears, Spain"
235,Iberostar Cristina,4.0,39.52429110000001,2.7397577,"Carrer de Bartomeu Xamena, s/n, Platja de Palma, 07610 Playa de Palma, Illes Balears, Spain"
236,Iberostar Bahía de Palma,4.0,39.52442070000001,2.7371328,"Carrer de Marbella, 32, Platja de Palma, 07610 Playa de, Illes Balears, Spain"
237,Iberostar Selection Playa de Palma,5.0,39.5234776,2.7384031,"Carrer de Marbella, 36, Platja de Palma, 07610 Palma, Illes Balears, Spain"
238,MLL Caribbean Bay,0.0,39.5014559,2.7534506,"Carrer Trencadors, 48, 07600 Llucmajor, Illes Balears, Spain"
239,Cassandra,2.0,39.6952629,3.0175712,"Majorca, Balearic Islands, Spain"
240,Hotel Java,4.0,39.5332352,2.7261635,"Carrer de la Goleta, 7, Platja de Palma, 07610 Can Pastilla, Illes Balears, Spain"
241,Hotel Timor,4.0,39.5129162,2.7514881,"Carrer Montemar, 12, Platja de Palma, 07600 Palma, Illes Balears, Spain"
242,HM Tropical,4.0,39.5284211,2.7324436,"Carrer de Marbella, 16, Platja de Palma, 07610 Palma, Illes Balears, Spain"
243,THB Sur Mallorca,4.0,39.318414,2.9862497,"Carrer Cristòfol Colón, s/n, 07638 Colònia de Sant Jordi, Illes Balears, Spain"
244,Grupotel Taurus Park,4.0,39.5137449,2.7527893,"Av. d'Amèrica, 7, Platja de Palma, 07600 Palma, Illes Balears, Spain"
245,Houm Nets Hotel,2.0,39.5230319,2.7419385,"Carrer de Villagarcia de Arosa, 20, Platja de Palma, 07610 Palma, Illes Balears, Spain"
246,BlueSea Arenal Tower,3.0,39.5015218,2.7546223,"Carrer Balears, 2, 07600 Llucmajor, Illes Balears, Spain"
247,Torre Azul,4.0,39.4988088,2.7549163,"Carrer Sant Bartomeu, 24, 07600 Palma, Illes Balears, Spain"
248,Tres Torres,2.0,39.51386129999999,2.7503717,"Carrer dels Trobadors, 5, Platja de Palma, 07600 Palma, Illes Balears, Spain"
249,HSM Venus Playa,3.0,39.5235663,2.7425111,"Carrer de Villagarcia de Arosa, 24, Platja de Palma, 07610 Platja de Palma, Illes Balears, Spain"
250,Vista Odin,3.0,39.5225525,2.7468314,"Carrer de la Mar d'Aral, 13, Platja de Palma, 07610 Palma, Illes Balears, Spain"
251,Best Delta,4.0,39.452017,2.753774,"Urbanización Puig de Ros, s/n, Carrer Tudó, 07609 Puigderrós, Illes Balears, Spain"
252,Globales Maioris,4.0,39.4529109,2.7531962,"Carrer del Tudó, 6, 07609 Puigderrós, Illes Balears, Spain"
253,BQ Belvedere Hotel,3.0,39.554143,2.599255,"Carrer de la Mitja Lluna, 4, Ponent, 07015 Palma, Illes Balears, Spain"
254,Club Cala Romani ,3.0,39.4635925,3.2750117,"Carrer de sa Mola, 90, 07689 Cales de Mallorca, Illes Balears, Spain"
255,Beach Club Font de Sa Cala,4.0,39.6818159,3.4522518,"la Font de la Cala, Av. Provensals, 27, 07589 Provensals, Illes Balears, Spain"
256,Playa Blanca Hotel,3.0,28.8654256,-13.8431195,"Playa Blanca, Las Palmas, Spain"
257,Iberostar Club Cala Barca,4.0,39.3536972,3.1999328,"Sa Barca Trencada, S/N, Carrer de la Barca Trencada, 18D, 07691 Barca Trencada, Illes Balears, Spain"
258,Hotel Cala d’Or Gardens Mallorca,3.0,39.3714132,3.2293412,"Av. de Bèlgica, 49, 07660 Cala D'or, Illes Balears, Spain"
259,Hotel Cala Ferrera,3.0,39.3801284,3.2387288,"07669 Cala Ferrera, Balearic Islands, Spain"
260,Gavimar Cala Gran Costa del Sur,3.0,39.3746496,3.2314181,"Av. de sa Cala Gran, 2, 07660 Cala D'or, Illes Balears, Spain"
261,Hotel Club Cala Marsal,4.0,39.4103281,3.2547455,"Playa Cala Marsal, s/n, 07670 Portocolom, Illes Balears, Spain"
262,Zafiro Cala Mesquida,4.0,39.7429774,3.4292931,"Urbanización, 07580 Cala Mesquida, Illes Balears, Spain"
263,HSM Calas Park,3.0,39.4605631,3.2801917,"C, Carrer de Cala Romeguera, 3, bajos, 07689 Cales de Mallorca, Illes Balears, Spain"
264,Canyamel Park Hotel & Appartements,4.0,39.658455,3.4391076,"07589 Canyamel, Balearic Islands, Spain"
265,Universal Apartamentos Laguna Garden,3.0,39.6552696,3.4377059,"Carrer Costa Llobera, 60, 07589 Canyamel, Illes Balears, Spain"
266,Iberostar Pinos Park,4.0,39.6828666,3.4520343,"Carretera de Sa Font de Sa Gala, 33, 07589 Font de Sa Cala, Illes Balears, Spain"
267,BLUESEA Ses Cases d’Or,3.0,39.36376,3.2273802,"Carrer d'es Parc de la Mar, 6, 07660 Cala D'or, Illes Balears, Spain"
268,Pierre & Vacances Apartamentos Mallorca Cecilia,3.0,39.408314,3.258087,"Carrer de la Gavina, 07670 Portocolom, Illes Balears, Spain"
269,Insotel Cala Mandía Resort & Spa,4.0,39.5221828,3.3114682,"Passeig Federico García Lorca, s/n, 07680 Cala Mendia, Illes Balears, Spain"
270,Ferrer Lime Isabel,3.0,39.6220685,3.3907508,"Carrer des Prat, s/n, 07559 Cala Bona, Illes Balears, Spain"
271,Condemar,1.0,39.3537715,3.1899815,"Ctra. A.Blanca-C. Mondragó, s/n, 07691, Illes Balears, Spain"
272,JS Portocolom Suites,4.0,39.414364,3.2589632,"Carrer de l'Orada, 07670 Portocolom, Illes Balears, Spain"
273,Hotel Club Es Talaial,3.0,39.3652469,3.2282713,"Av. d'es Fortí, 20, 07660 Cala D'or, Illes Balears, Spain"
274,HYB Eurocalas,3.0,39.4680634,3.2751035,"Carrer de Cala Antena, s/n, 07689 Cales de Mallorca, Illes Balears, Spain"
275,Hipotels Eurotel Punta Rotja,4.0,39.6362598,3.4146826,"Av. del Pinar, s/n, 07559 Costa dels Pins, Illes Balears, Spain"
276,THB Felip,4.0,39.5413188,3.334907,"Carrer d'En Bordils, 41, 07680 Porto Cristo, Illes Balears, Spain"
277,MarSenses Ferrera Blanca,4.0,39.3808966,3.2361893,"Carrer sa Partió, 1, 07669 Cala D'or, Illes Balears, Spain"
278,Protur Floriana Resort Aparthotel,3.0,39.6123,3.38586,"Carrer de ses Joanetes, s/n, 07559 Cala Bona, Illes Balears, Spain"
279,Alua Suites Las Rocas,4.0,39.3625,3.2308333,"Av. d'es Fortí, 107, 07660 Cala D'or, Illes Balears, Spain"
280,Lliteras Appartements,2.0,39.569661,3.210479,"Carrer dels Tonadors, 8, 07500 Manacor, Illes Balears, Spain"
281,Hotel La Santa Maria Playa,3.0,39.5961111,3.3811111,"Carrer Llum, 14, 07560 Cala Millor, Illes Balears, Spain"
282,Protur Vista Badía Aparthotel,4.0,39.5801659,3.3768804,"Carrer Xiprers, 07560 Sa Coma, Illes Balears, Spain"
283,Hotel Na Taconera Sport & Relax,3.0,39.68682949999999,3.4499391,"Carretera de Sa Font de Sa Gala, s/n, 07589 Capdepera, Illes Balears, Spain"
284,Hotel Baluma Porto Petro,3.0,39.3618062,3.2096565,"Carrer des Patrons Martina, 3, 07691 Portopetro, Illes Balears, Spain"
285,Peymar,3.0,39.6952629,3.0175712,"Majorca, Balearic Islands, Spain"
286,Pinomar,2.0,39.5526602,2.619458,"Carrer de Vista Alegre, 24, Ponent, 07015 Palma, Illes Balears, Spain"
287,Pinos Playa,3.0,39.3290177,3.1463036,"Carrer sa Costa d'en Nofre, 15, 07659 Cala Santanyí, Illes Balears, Spain"
288,Playa Dorada,3.0,39.5694744,3.3735994,"Mallorca Islas Baleares ES, Carrer Aritja, n. 7, 07560 Sa Coma, Illes Balears, Spain"
289,Inturotel Esmeralda Park,3.0,39.377642,3.237479,"Carrer Caló des Corral, s/n, 07660 Cala D'or, Illes Balears, Spain"
290,Playamar Hotel & Apartamentos,2.0,39.5681964,3.3718784,"Rosa De Los Vientos, 7, 07687 S'Illot, Illes Balears, Spain"
291,Playa Mondrago,3.0,39.3528495,3.1894185,"Cala Mondragó s/n, 07691 Beachfront, Illes Balears, Spain"
292,Playa Moreya,5.0,39.5663309,3.3716257,"Camí de la Mar, 2, 07687 S'Illot-Cala Morlanda, Illes Balears, Spain"
293,Barceló Aguamarina,4.0,39.5694413,2.6371662,"Pg. Marítim, 37, Local C, Poniente, 07014 Palma, Illes Balears, Spain"
294,Hotel Palia Puerto del Sol,3.0,39.3700133,3.2222049,"Avinguda de Cala Llonga, 07660 Cala D'or, Illes Balears, Spain"
295,MiM Mallorca,4.0,39.5688313,3.3736875,"Carrer Gregal, 22, 07687 S'Illot, Illes Balears, Spain"
296,Blau Punta Reina Resort,4.0,39.5178788,3.3143709,"Plaça de s'Algar, 07680 Cala Anguila-Cala Mendia, Illes Balears, Spain"
297,Protur Sa Coma Playa Hotel & Spa,4.0,39.580986,3.3774187,"Carrer Eucaliptus, 07560 Sa Coma, Illes Balears, Spain"
298,THB Sa Coma Platja,4.0,39.5764915,3.3769888,"Avinguda de les Savines, 1, 07560 Mallorca, Illes Balears, Spain"
299,Hipotels Mediterráneo,4.0,39.5715884,3.374041,"Avinguda de les Savines, s/n, 07560 Sa Coma, Illes Balears, Spain"
300,Sabina Hotel & Suites,4.0,39.6011111,3.3844444,"Carrer de na Penyal, 1, 07560 Cala Millor, Illes Balears, Spain"
301,Globales Samoa,3.0,39.4606369,3.2782148,"Carrer de Formentor, s/n, 07689 Cales de Mallorca, Illes Balears, Spain"
302,Sinfony Apartamentos,5.0,39.656832,3.4385437,"Vía Melesigeni, 14 Recepción 24 Aptos GR Canyamel Garden Via Costa Llobera s/n, Via Melesigeni, 14, 07589 Canyamel, Illes Balears, Spain"
303,Monsuau Cala D´Or Boutique Hotel,4.0,39.3833568,3.2382739,"Av. Cala d'Or, 2, 07669 Felanitx, Illes Balears, Spain"
304,Sentido Fido Tucan,4.0,39.3745415,3.2304918,"Carrer Boulevard d'Or, 4, 07660 Cala D'or, Illes Balears, Spain"
305,Apartamentos Massanet,5.0,39.84315369999999,3.1237295,"Carrer d'Antoni Maria Alcover, 07400 Alcudia, Illes Balears, Spain"
306,Hotel Mariant,3.0,39.5693347,3.3727041,"Carrer Llevant, 11, 07560 S'Illot, Illes Balears, Spain"
307,Hotel Mariant Park,4.0,39.5699932,3.3714227,"Avinguda de les Savines, 178, 07560 Sa Coma, Illes Balears, Spain"
308,Oasis d'Or,2.0,39.3747209,3.2325524,"Carrer dels Ravells, 4, 07660 Cala D'or, Illes Balears, Spain"
309,Inturotel Cala Esmeralda Beach Hotel & Spa,4.0,39.375279,3.236653,"Carrer de Cala Esmeralda, s/n, 07660 Cala D'or, Illes Balears, Spain"
310,Marfil Playa,4.0,39.5762377,3.3748928,"Carrer Card, 1, 07560 Sa Coma, Illes Balears, Spain"
311,Parque Mar,3.0,39.3623748,3.2287963,"d'es s/n, Carrer d'es Parc de la Mar, 07660 Cala d'Or, Santanyi, Islas Baleares, Illes Balears, Spain"
312,ROBINSON Cala Serena,4.0,39.3811572,3.2411522,"Av. Calo Petit, 1, 07660 Cala D'or, Illes Balears, Spain"
313,Boutique Hostal Ventura,2.0,39.6952629,3.0175712,"Majorca, Balearic Islands, Spain"
314,R2 Verónica Beach Hotel,3.0,39.5995158,3.3839567,"Carrer Primavera, 2, 07560 Cala Millor, Illes Balears, Spain"
315,Apartamentos Sureda,2.0,39.657257,3.438076,"Via Foner, 49, (Mallorca), 07589 Capdepera, Illes Balears, Spain"
316,HSM Canarios Park,3.0,39.4698601,3.2755053,"Carrer de Cala Antena, 23, 07689 Cales de Mallorca, Illes Balears, Spain"
317,Sol y Mar,3.0,39.5272876,2.7336359,"Carrer de Marbella, 20, local 92, Platja de Palma, 07610 Palma, Illes Balears, Spain"
318,S'Olivera Apartments,2.0,39.65716,3.438981,"Via del Foner, 07589 Canyamel, Illes Balears, Spain"
319,Iberostar Selection Albufera Park,4.0,39.7873765,3.1275334,"Calle Dunes, 1, Avenida Playas de Muro, 07458 Playa del Muro, Mallorca, Illes Balears, Spain"
320,Iberostar Selection Albufera Playa,4.0,39.7867716,3.1280553,"Avda. Playa de Muro, s/n, 07458 Alcúdia, Illes Balears, Spain"
321,Eix Alcudia Hotel,4.0,39.8436736,3.1332581,"Carrer de Teodor Canet, 43, 07400 Port d'Alcúdia, Illes Balears, Spain"
322,Alcudia Beach Aparthotel,3.0,39.8356863,3.1171116,"Av. de Nicolau Riera-Marsà, 6, 07400 Alcúdia, Illes Balears, Spain"
323,Innside by Melia Alcudia,4.0,39.831904,3.115494,"Av. Pere Mas i Reus, 07400 Alcúdia, Illes Balears, Spain"
324,Iberostar Alcudia Park,4.0,39.8116682,3.1157103,"Av. de s'Albufera, 30, 07458 Playa de, Illes Balears, Spain"
325,Grupotel Alcudia Suite,4.0,39.81011489999999,3.1152458,"Av. Else Hetzel, s/n, 4, 07458 Alcúdia, Illes Balears, Spain"
326,BQ Alcudia Sun Village ,3.0,39.8119134,3.1120628,"C / Circuito del Lago, 60, 07408 Las Gaviotas, Illes Balears, Spain"
327,Grupotel Amapola,3.0,39.8116779,3.1107934,"Carrer Circuit del Llac, 49, 07458 Playa de Muro, Illes Balears, Spain"
328,Hotel Astoria Playa,4.0,39.83306839999999,3.1163861,"Carrer de l'Astoria, 1, 07400 Port d'Alcúdia, Illes Balears, Spain"
329,Bahia de Alcudia Hotel & Spa ,4.0,39.84338899999999,3.1285217,"Av. de la Playa, 6, 07400 Port d'Alcúdia, Illes Balears, Spain"
330,Bahia Pollensa,3.0,39.8937831,3.0752626,"Carrer del Noguer, 1, 07470 Port de Pollença, Illes Balears, Spain"
331,Es Bauló Petit Hotel,4.0,39.7597222,3.1591667,"Ctra. Santa Margalida, 28, 07458 Can Picafort, Illes Balears, Spain"
332,BelleVue Club,3.0,39.8310942,3.1118892,"Av. Pere Mas i Reus, 0 S N, 07400 Platja D, Illes Balears, Spain"
333,Alua Boccaccio,4.0,39.83143,3.1162277,"Av. Pere Mas i Reus, 3, 07400 Port d'Alcúdia, Illes Balears, Spain"
334,Cala Sant Vicenç,5.0,39.9181224,3.0539369,"Cala Sant Vicenç, Balearic Islands, Spain"
335,JS Sol de Can Picafort,3.0,39.7674682,3.1515755,"Passeig Colón, 88, 07458 Can Picafort, Illes Balears, Spain"
336,Capri,3.0,39.6952629,3.0175712,"Majorca, Balearic Islands, Spain"
337,Carlos V Apartments,5.0,39.8525809,3.124215,"Carrer de Pollèntia, 2, 07400 Alcúdia, Illes Balears, Spain"
338,Iberostar Ciudad Blanca,4.0,39.832508,3.117615,"Carretera d'Artà, 43, 07400 Alcúdia, Illes Balears, Spain"
339,BQ Can Picafort Hotel,4.0,39.7666176,3.150321,"Carrer Arenal, 24, 07458 Can Picafort, Illes Balears, Spain"
340,Ferrer Concord Hotel & Spa,4.0,39.7596166,3.1688422,"Carrer Isaac Peral, 95, 07458 Can Picafort, Illes Balears, Spain"
341,Globales Condes de Alcúdia,3.0,39.8426257,3.128631,"Avinguda de la Platja, 4, 07410 Port d'Alcúdia, Illes Balears, Spain"
342,Hotel Condesa,4.0,39.8175488,3.1155216,"Carrer de les Roselles, 4, 07410 Alcúdia, Illes Balears, Spain"
343,Hotel Hoposa Daina,4.0,39.9075755,3.0828599,"Carrer de Formentor, 29, 07470 Port de Pollença, Illes Balears, Spain"
344,BQ Delfín Azul Hotel,4.0,39.837216,3.1185999,"Carrer de la Fotja, 1, 07400 Playa de Alcudia, Illes Balears, Spain"
345,Olive Beach Apartamentos,2.0,39.8381314,3.1213146,"Carrer de Diana, 8, 07400 Alcúdia, Illes Balears, Spain"
346,Globales Don Pedro,4.0,39.9208939,3.055539,"Carrer Cala Clara, 4, 07469 Cala Sant Vicenç, Illes Balears, Spain"
347,VIVA Eden Lago,4.0,39.817737,3.1125749,"Urbanización Lago Esperanza, Carrer de les Savines, s/n, 07400 Port d'Alcúdia, Illes Balears, Spain"
348,allsun Hotel Eden Alcudia,4.0,39.816182,3.1144819,"Carretera d'Artà, 135, 07410 Alcúdia, Illes Balears, Spain"
349,Universal Aparthotel Elisa,4.0,39.8131211,3.1108458,"Carrer Circuit del Llac, 1, 07458 Playa de Muro, Illes Balears, Spain"
350,Hotel Es Molí,4.0,39.746983,2.6433875,"Carretera, s/n, 07179 Valldemossa, Illes Balears, Spain"
351,Hotel Es Port,4.0,39.7965581,2.6994741,"Carrer d'Antoni Montis, 10, 07108 Port de Sóller, Illes Balears, Spain"
352,Exagon Park,4.0,39.7564684,3.1660964,"Ronda de la Pleta, 46, 07458 Can Picafort, Illes Balears, Spain"
353,Grupotel Farrutx,4.0,39.7683315,3.1482565,"Carrer Miquel dels Sants Oliver, 07458 Can Picafort, Illes Balears, Spain"
354,Flora,3.0,39.6952629,3.0175712,"Majorca, Balearic Islands, Spain"
355,Galaxia Boutique Hotel,1.0,39.7667052,3.153194,"Passeig Colón, 91, 07458 Can Picafort, Illes Balears, Spain"
356,FERGUS Style Soller Beach,4.0,39.796733,2.6966088,"Carrer de la Marina, 4, 07108 Port de Sóller, Illes Balears, Spain"
357,VIVA Golf,5.0,39.8408858,3.1271639,"Carretera d'Artà, 13, 07400 Alcúdia, Illes Balears, Spain"
358,THB Gran Bahía,4.0,39.76681930000001,3.1541915,"Carrer Almirall Cervera, 1, 07458 Can Picafort, Illes Balears, Spain"
359,THB Gran Playa,4.0,39.7690617,3.149145,"Passeig Colón, 126, 07458 Can Picafort, Illes Balears, Spain"
360,Habitat Apartments,3.0,39.6952629,3.0175712,"Majorca, Balearic Islands, Spain"
361,Illa d'Or Hotel,4.0,39.910228,3.0947262,"Calle Colón, 265, 07470 Pollensa, Illes Balears, Spain"
362,Ivory Playa,3.0,39.8198987,3.1148644,"Carretera d'Artà, 113, 07400 Alcúdia, Illes Balears, Spain"
363,Ferrer Janeiro Hotel & Spa,4.0,39.7595639,3.1674583,"Av. Diagonal, 4, 07458 Can Picafort, Illes Balears, Spain"
364,Zafiro Bahía,4.0,39.7884897,3.1264754,"Avenida Playa de Muro, s/n, 07458 Mallorca, Illes Balears, Spain"
365,La Residencia,5.0,39.7486541,2.6488276,"Carrer son Canals, 07179 Deià, Illes Balears, Spain"
366,EIX Lagotel Holiday Resort,4.0,39.811418,3.1064995,"Carrer Circuit del Llac, sn, 07458 Playa de Muro, Illes Balears, Spain"
367,Hotel Las Gaviotas Suites Hotel,4.0,39.81287210000001,3.1146663,"Av. de s'Albufera, 51, 07458 Muro, Illes Balears, Spain"
368,L'Hermitage Hotel & Spa,4.0,39.73571370000001,2.7724672,"Ma-2100, 07349 Bunyola, Illes Balears, Spain"
369,Grupotel Los Principes & Spa,4.0,39.8146353,3.1157285,"Carrer Galió, 31, 07458 Muro, Illes Balears, Spain"
370,Prinsotel Mal Pas,4.0,39.8633508,3.1405845,"Camí Vell de la Victòria, 07400 Alcúdia, Illes Balears, Spain"
371,Aparthotel Maracaibo,3.0,39.7666145,3.1511481,"Via Alemanya, 24, 07458 Can Picafort, Illes Balears, Spain"
372,Pure Salt Port de Sóller,4.0,39.7913297,2.6899944,"Camí del Far, 5, 07108 Port de Sóller, Illes Balears, Spain"
373,Alcudia Port Suites,5.0,39.8423902,3.1309988,"Mallorca, Carrer del Coral, 4, 07410 Puerto de Alcudia, Illes Balears, Spain"
374,Grupotel Maritimo,4.0,39.816385,3.1137094,"Carretera d'Artà, 158, 07400 Alcúdia, Illes Balears, Spain"
375,Ilusion Markus & Spa,3.0,39.76418899999999,3.150662,"Vía Suiza, 66, 07458 Can Picafort, Illes Balears, Spain"
376,Miramar,2.0,39.73914449999999,2.6183018,"07170 Miramar, Illes Balears, Spain"
377,Nordeste Playa,3.0,39.7668374,3.152114,"Via França, 10, 07458 Can Picafort, Illes Balears, Spain"
378,JS Miramar,3.0,39.7662358,3.1556829,"Carrer Magallanes, 07458 Can Picafort, Illes Balears, Spain"
379,Hotel Niu,4.0,39.92110479999999,3.0550472,"Carrer Cala Barques, 5, 07469 Mallorca, Illes Balears, Spain"
380,Grupotel Molins,5.0,39.9202003,3.0569377,"C/ Cala Molin, s/n, 07469 Cala Sant Vicenç, Illes Balears, Spain"
381,Eden Nord,3.0,39.7993061,2.6969494,"Carrer de Mestral, 5, 07108 Port de Sóller, Illes Balears, Spain"
382,Grupotel Montecarlo,4.0,39.7679176,3.1468808,"Carrer Jovellanos, 2, 07458 Can Picafort, Illes Balears, Spain"
383,Grupotel Picafort Beach,4.0,39.7704162,3.1481778,"Passeig Colón, 130, 07458 Can Picafort, Illes Balears, Spain"
384,Eix Platja Daurada Hotel & SPA,4.0,39.77232070000001,3.1440847,"Passeig Colón, s/n, 07458 Can Picafort, Illes Balears, Spain"
385,Hoposa Hotel Pollentia,4.0,39.8961547,3.0781943,"Passeig de Londres, 62, 07470 Port de Pollença, Illes Balears, Spain"
386,Grupotel Port d'Alcudia,4.0,39.8375204,3.1175259,"C/ Cisne Blanco, s/n S.L Islas Baleares, 07410 Puerto de Alcudia, B57062085, Spain"
387,Bikini Island & Mountain Hotel Port de Sóller,3.0,39.8005748,2.6946436,"Carrer de Migjorn, 2, 07108 Port de Sóller, Illes Balears, Spain"
388,Inmood Aucanada,4.0,39.8382873,3.157012,"Camí d'Alcanada, 65, 07400 Alcúdia, Illes Balears, Spain"
389,BG Hotel Rei del Mediterrani Palace,4.0,39.8141824,3.1088247,"Carrer Creuer, 14, 07458 Playa de Muro, Illes Balears, Spain"
390,Romantic,3.0,39.5039949,2.752008,"Carrer de Cartago, 69, Platja de Palma, 07600 Palma, Illes Balears, Spain"
391,Hotel Sa Coma,3.0,39.6952629,3.0175712,"Majorca, Balearic Islands, Spain"
392,The Sea Hotel by Grupotel ,4.0,39.7708168,3.1480464,"Passeig Colón, 132, 07458 Can Picafort, Illes Balears, Spain"
393,BQ Sarah Hotel,3.0,39.7596466,3.1668463,"Av. Diagonal, 6, 07458 Can Picafort, Illes Balears, Spain"
394,Sea Club Alcúdia Mediterranean Resort,3.0,39.8340257,3.1140774,"Avinguda de Mèxic, s/n, 07400 Port d'Alcúdia, Illes Balears, Spain"
395,JS Sol de Alcudia,4.0,39.8327642,3.1145736,"Avinguda de Venècia, 3, 07408 Port d'Alcúdia, Illes Balears, Spain"
396,Soller Garden,5.0,39.799647,2.6988722,"Plaça de Reis de Mallorca, 5, 07108 Port de Sóller, Illes Balears, Spain"
397,Hotel Son Bauló,3.0,39.7590829,3.1689091,"Ronda Torrent, 1, 07458 Can Picafort, Illes Balears, Spain"
398,Sultan Hotel,2.0,39.7690965,3.1486112,"Passeig Colón, 147, 07458 Can Picafort, Illes Balears, Spain"
399,VIVA Sunrise,4.0,39.833557,3.1129473,"Avinguda de Mèxic, 7, 07410 Alcúdia, Illes Balears, Spain"
400,Zafiro Tropic,4.0,39.8428648,3.1267598,"Carrer d'Anselm Turmeda, 1, 07400 Alcúdia, Illes Balears, Spain"
401,Hoposa Hotel Uyal,4.0,39.8952617,3.0781277,"Passeig de Londres, 68- 70, 07470 Port de Pollença, Illes Balears, Spain"
402,Villa Barbara,1.0,39.7681187,3.1503014,"Carrer Platja, 17, 07458 Can Picafort, Illes Balears, Spain"
403,Vista Park Hotel & Apartamentos,3.0,39.7603875,3.1661234,"Avinguda del Romaní, 10, 07458 Can Picafort, Illes Balears, Spain"
404,Bordoy Continental Valldemossa,3.0,39.7353083,2.6126778,"Carretera Ma- 10, Km 68.3, 07170 Valldemossa, Illes Balears, Spain"
405,Finca Ca N'ai,4.0,39.7781197,2.6969893,"Camí de Son Sales, 50, 07100 Sóller, Illes Balears, Spain"
406,Grupotel Dunamar,4.0,39.7712444,3.1475777,"Passeig Colón, 134, 07458 Can Picafort, Illes Balears, Spain"
407,HSM Lago Park,3.0,39.8147294,3.1134264,"Carrer Iola, s/n, 07458 Platja de Muro, Illes Balears, Spain"
